# FGSM attack with model_dataset(30547 images)
# and validation_images(5359) 20 epsilon in batches of 100 images
# metrics between model_dataset & adv validation dataset
# Model_vali_adv_density Model_vali_adv_coverage
3.699999809265136719e+00 4.556912556290626526e-02
5.447999000549316406e+00 5.313124135136604309e-02
6.999999046325683594e+00 6.321406364440917969e-02
8.730000495910644531e+00 7.493370771408081055e-02
1.114400005340576172e+01 8.639146387577056885e-02
1.349199962615966797e+01 9.653975814580917358e-02
1.593600082397460938e+01 1.072773113846778870e-01
1.825199890136718750e+01 1.182112842798233032e-01
2.022999954223632812e+01 1.267227530479431152e-01
2.189200210571289062e+01 1.391298621892929077e-01
4.460000097751617432e-01 7.300226017832756042e-03
9.259999394416809082e-01 1.302910316735506058e-02
1.350000023841857910e+00 1.813598722219467163e-02
1.756000041961669922e+00 2.170426025986671448e-02
2.134000062942504883e+00 2.311192639172077179e-02
2.401999950408935547e+00 2.514158561825752258e-02
2.821999788284301758e+00 2.759681828320026398e-02
3.312000036239624023e+00 3.136150911450386047e-02
4.123999595642089844e+00 3.944740816950798035e-02
4.687999725341796875e+00 4.586375132203102112e-02
5.337999820709228516e+00 5.450617149472236633e-02
6.440000057220458984e+00 6.334500759840011597e-02
7.556000232696533203e+00 7.247848063707351685e-02
8.578000068664550781e+00 8.203751593828201294e-02
9.248000144958496094e+00 9.234949946403503418e-02
1.096399879455566406e+01 1.084558218717575073e-01
1.249599838256835938e+01 1.182112842798233032e-01
1.292399883270263672e+01 1.242020502686500549e-01
1.224800014495849609e+01 1.257406622171401978e-01
1.256199932098388672e+01 1.285232603549957275e-01
1.523999929428100586e+00 2.438864670693874359e-02
1.272000074386596680e+00 2.026385627686977386e-02
9.620000123977661133e-01 1.505876239389181137e-02
8.840000629425048828e-01 1.404393278062343597e-02
8.300000429153442383e-01 1.325825788080692291e-02
8.080000281333923340e-01 1.299636624753475189e-02
9.139999151229858398e-01 1.469866093248128891e-02
1.065999984741210938e+00 1.721936650574207306e-02
1.269999980926513672e+00 2.049301192164421082e-02
1.449999809265136719e+00 2.340655401349067688e-02
1.723999857902526855e+00 2.798965573310852051e-02
2.279999971389770508e+00 3.722133114933967590e-02
2.965999603271484375e+00 4.841719567775726318e-02
4.305999755859375000e+00 6.072609499096870422e-02
5.559999942779541016e+00 6.828821450471878052e-02
6.707999706268310547e+00 7.323141396045684814e-02
7.675999641418457031e+00 7.853472232818603516e-02
8.493999481201171875e+00 8.373980969190597534e-02
8.991999626159667969e+00 8.704619109630584717e-02
9.691999435424804688e+00 9.526304155588150024e-02
2.700000107288360596e-01 4.419419448822736740e-03
3.059999942779541016e-01 4.583101719617843628e-03
3.780000209808349609e-01 5.270566791296005249e-03
5.540000200271606445e-01 6.841915659606456757e-03
8.379999995231628418e-01 1.001735031604766846e-02
1.041999936103820801e+00 1.178511790931224823e-02
1.191999912261962891e+00 1.309457607567310333e-02
1.394000053405761719e+00 1.509149838238954544e-02
1.693999767303466797e+00 1.810325123369693756e-02
1.927999854087829590e+00 2.078763954341411591e-02
1.879999995231628418e+00 2.075490355491638184e-02
2.037999868392944336e+00 2.209709584712982178e-02
2.373999834060668945e+00 2.579631470143795013e-02
2.720000028610229492e+00 2.805512957274913788e-02
2.919999837875366211e+00 3.047762438654899597e-02
3.141999959945678711e+00 3.528988361358642578e-02
3.681999683380126953e+00 4.056045040488243103e-02
3.885999441146850586e+00 4.331031069159507751e-02
3.438000202178955078e+00 4.042950272560119629e-02
3.433999776840209961e+00 4.006940126419067383e-02
2.080000042915344238e-01 3.371853381395339966e-03
2.939999997615814209e-01 4.812256433069705963e-03
5.139999985694885254e-01 8.315055631101131439e-03
8.499999642372131348e-01 1.371656823903322220e-02
1.238000035285949707e+00 1.915081776678562164e-02
1.639999985694885254e+00 2.445412054657936096e-02
1.839999914169311523e+00 2.677840739488601685e-02
1.853999853134155273e+00 2.690935321152210236e-02
1.953999996185302734e+00 2.798965573310852051e-02
2.545999765396118164e+00 3.676301985979080200e-02
3.079999923706054688e+00 4.357220232486724854e-02
3.720000028610229492e+00 5.021769925951957703e-02
4.574000358581542969e+00 5.807444453239440918e-02
5.444000244140625000e+00 6.648770719766616821e-02
6.610000610351562500e+00 7.909123599529266357e-02
8.047999382019042969e+00 8.766818791627883911e-02
9.913999557495117188e+00 9.621239453554153442e-02
1.213800048828125000e+01 1.017121151089668274e-01
1.353799819946289062e+01 1.058041751384735107e-01
1.518199920654296875e+01 1.107146367430686951e-01
1.157999992370605469e+00 1.895439811050891876e-02
1.462000131607055664e+00 2.386486530303955078e-02
1.248000025749206543e+00 2.026385627686977386e-02
1.029999971389770508e+00 1.627000980079174042e-02
1.082000017166137695e+00 1.695747487246990204e-02
1.136000037193298340e+00 1.764494180679321289e-02
1.174000024795532227e+00 1.882345229387283325e-02
1.309999942779541016e+00 2.131142280995845795e-02
1.503999948501586914e+00 2.406128309667110443e-02
1.733999848365783691e+00 2.736766263842582703e-02
1.795999884605407715e+00 2.818607538938522339e-02
2.027999877929687500e+00 3.126329928636550903e-02
2.192000150680541992e+00 3.299833089113235474e-02
2.277999877929687500e+00 3.417684137821197510e-02
2.276000022888183594e+00 3.591187298297882080e-02
3.533999919891357422e+00 4.272105544805526733e-02
4.565999507904052734e+00 4.491439461708068848e-02
5.819999694824218750e+00 4.491439461708068848e-02
6.458000183105468750e+00 4.370314627885818481e-02
7.498000144958496094e+00 4.772973060607910156e-02
7.360000610351562500e-01 1.194880064576864243e-02
8.720000386238098145e-01 1.417487859725952148e-02
1.121999979019165039e+00 1.813598722219467163e-02
1.297999978065490723e+00 2.104953117668628693e-02
1.259999990463256836e+00 2.032932825386524200e-02
1.162000060081481934e+00 1.875798031687736511e-02
1.081999897956848145e+00 1.748125813901424408e-02
1.000000000000000000e+00 1.620453782379627228e-02
9.440000057220458984e-01 1.538612693548202515e-02
8.960000276565551758e-01 1.463318895548582077e-02
1.067999958992004395e+00 1.741578616201877594e-02
1.405999898910522461e+00 2.291550859808921814e-02
1.653999924659729004e+00 2.697482705116271973e-02
1.846000075340270996e+00 3.018299676477909088e-02
2.058000087738037109e+00 3.365305811166763306e-02
2.278000116348266602e+00 3.722133114933967590e-02
2.447999954223632812e+00 4.000392928719520569e-02
2.378000020980834961e+00 3.889089077711105347e-02
2.267999887466430664e+00 3.709038719534873962e-02
2.096000194549560547e+00 3.427505120635032654e-02
1.361999988555908203e+00 2.229351550340652466e-02
1.587999939918518066e+00 2.586178667843341827e-02
1.687999844551086426e+00 2.740040048956871033e-02
1.751999735832214355e+00 2.828428335487842560e-02
1.809999823570251465e+00 2.916816808283329010e-02
1.567999839782714844e+00 2.523979544639587402e-02
1.292000055313110352e+00 2.088584937155246735e-02
1.317999839782714844e+00 2.137689478695392609e-02
2.044000148773193359e+00 3.335843235254287720e-02
2.417999982833862305e+00 3.944740816950798035e-02
2.633999824523925781e+00 4.301568120718002319e-02
2.875999927520751953e+00 4.704226553440093994e-02
3.335999965667724609e+00 5.450617149472236633e-02
4.493999958038330078e+00 6.963040679693222046e-02
5.305999755859375000e+00 8.046616613864898682e-02
5.986000061035156250e+00 8.986152708530426025e-02
6.339999675750732422e+00 9.732543677091598511e-02
6.526000022888183594e+00 1.037745103240013123e-01
6.537999629974365234e+00 1.049857586622238159e-01
6.521999835968017578e+00 1.060005947947502136e-01
6.900000572204589844e-01 1.129407156258821487e-02
1.008000016212463379e+00 1.649916544556617737e-02
1.210000038146972656e+00 1.970733702182769775e-02
1.535999894142150879e+00 2.468327619135379791e-02
1.919999957084655762e+00 3.031394258141517639e-02
2.349999904632568359e+00 3.718859702348709106e-02
2.763999938964843750e+00 4.403050988912582397e-02
3.258000135421752930e+00 5.273840576410293579e-02
4.463999748229980469e+00 6.979408860206604004e-02
5.607999801635742188e+00 8.157920837402343750e-02
6.953999996185302734e+00 9.045078605413436890e-02
8.607998847961425781e+00 1.027269437909126282e-01
1.018400001525878906e+01 1.152650043368339539e-01
1.169199943542480469e+01 1.288506239652633667e-01
1.285600090026855469e+01 1.337283551692962646e-01
1.375600051879882812e+01 1.320915371179580688e-01
1.495399951934814453e+01 1.357252746820449829e-01
1.647999954223632812e+01 1.461682021617889404e-01
1.761999893188476562e+01 1.599175035953521729e-01
1.846199989318847656e+01 1.736668050289154053e-01
1.157999992370605469e+00 1.420761458575725555e-02
1.154000043869018555e+00 1.352014951407909393e-02
1.692000031471252441e+00 1.892166212201118469e-02
2.076000213623046875e+00 2.046027407050132751e-02
2.414000034332275391e+00 1.980554684996604919e-02
2.303999900817871094e+00 1.676105707883834839e-02
2.802000045776367188e+00 2.000196464359760284e-02
3.339999914169311523e+00 2.343929000198841095e-02
4.693999290466308594e+00 3.695943951606750488e-02
6.319999694824218750e+00 4.327757284045219421e-02
7.937999248504638672e+00 4.874455928802490234e-02
9.793999671936035156e+00 5.745245143771171570e-02
1.161599922180175781e+01 6.792811304330825806e-02
1.499599933624267578e+01 8.262677490711212158e-02
1.693599891662597656e+01 9.215307980775833130e-02
1.877199935913085938e+01 1.015157029032707214e-01
2.116799926757812500e+01 1.134317666292190552e-01
2.289399909973144531e+01 1.261662393808364868e-01
2.292199897766113281e+01 1.349068731069564819e-01
2.379999923706054688e+01 1.444004327058792114e-01
2.793999671936035156e+00 4.494713246822357178e-02
3.215999603271484375e+00 4.740236327052116394e-02
3.272000074386596680e+00 4.416145756840705872e-02
2.541999816894531250e+00 3.594461083412170410e-02
1.792000055313110352e+00 2.753134630620479584e-02
1.822000026702880859e+00 2.854617498815059662e-02
1.882000088691711426e+00 2.959374152123928070e-02
1.679999947547912598e+00 2.687661722302436829e-02
2.371999979019165039e+00 3.447147086262702942e-02
3.319999217987060547e+00 3.925099223852157593e-02
3.822000026702880859e+00 4.295020923018455505e-02
4.395999431610107422e+00 4.779520258307456970e-02
