# FGSM attack with model_dataset(30547 images)
# and validation_images(5359) 20 epsilon in batches of 100 images
# metrics between model_dataset & adv validation dataset
# Model_vali_adv_density Model_vali_adv_coverage
2.458000183105468750e+00 3.623924031853675842e-02
2.659999847412109375e+00 3.993845731019973755e-02
3.009999990463256836e+00 4.520902410149574280e-02
3.463999748229980469e+00 5.054506286978721619e-02
3.781999826431274414e+00 5.424427986145019531e-02
3.759999513626098633e+00 5.555373802781105042e-02
3.563999652862548828e+00 5.558647587895393372e-02
3.482000112533569336e+00 5.604478344321250916e-02
3.388000011444091797e+00 5.493174493312835693e-02
3.419999837875366211e+00 5.545552819967269897e-02
3.295999765396118164e+00 5.358955264091491699e-02
3.018000125885009766e+00 4.920287057757377625e-02
2.905999898910522461e+00 4.746783897280693054e-02
3.138000011444091797e+00 5.136347189545631409e-02
3.264000177383422852e+00 5.336039513349533081e-02
3.060000181198120117e+00 4.998854175209999084e-02
4.819999933242797852e-01 7.856745272874832153e-03
9.760000109672546387e-01 1.545159984380006790e-02
1.424000263214111328e+00 2.154057659208774567e-02
1.596000075340270996e+00 2.298098057508468628e-02
1.699999928474426270e+00 2.337381802499294281e-02
2.012000083923339844e+00 2.592726051807403564e-02
2.399999856948852539e+00 2.870985679328441620e-02
3.037999868392944336e+00 3.437326103448867798e-02
3.717999696731567383e+00 3.967656567692756653e-02
4.517999649047851562e+00 4.835171997547149658e-02
5.435999870300292969e+00 5.597931146621704102e-02
6.355999469757080078e+00 6.259207427501678467e-02
6.670000076293945312e+00 6.465446949005126953e-02
6.823999881744384766e+00 6.563656032085418701e-02
6.837999820709228516e+00 6.540740281343460083e-02
6.562000751495361328e+00 6.259207427501678467e-02
6.846000671386718750e+00 6.416342407464981079e-02
7.476000308990478516e+00 6.966314464807510376e-02
7.642000675201416016e+00 7.195469737052917480e-02
7.387999057769775391e+00 7.005598396062850952e-02
9.380000233650207520e-01 1.522244419902563095e-02
1.323999881744384766e+00 2.140963077545166016e-02
1.526000022888183594e+00 2.465053834021091461e-02
1.411999940872192383e+00 2.275182493031024933e-02
1.226000070571899414e+00 1.983828283846378326e-02
1.087999939918518066e+00 1.757946796715259552e-02
1.141999959945678711e+00 1.846335269510746002e-02
1.249999880790710449e+00 2.023112028837203979e-02
1.368000030517578125e+00 2.216256968677043915e-02
1.635999917984008789e+00 2.654925175011157990e-02
1.937999963760375977e+00 3.155792877078056335e-02
2.145999670028686523e+00 3.496251627802848816e-02
2.145999908447265625e+00 3.499525412917137146e-02
2.090000152587890625e+00 3.411136940121650696e-02
1.787999987602233887e+00 2.923364005982875824e-02
1.411999940872192383e+00 2.304645255208015442e-02
1.105999827384948730e+00 1.800504140555858612e-02
1.087999939918518066e+00 1.777588762342929840e-02
1.163999915122985840e+00 1.905260793864727020e-02
1.257999897003173828e+00 2.059121988713741302e-02
4.780000150203704834e-01 7.824009284377098083e-03
8.580000400543212891e-01 1.243984699249267578e-02
1.364000082015991211e+00 1.541886292397975922e-02
1.912000060081481934e+00 1.869250647723674774e-02
2.608000040054321289e+00 2.294824458658695221e-02
3.493999481201171875e+00 2.756408229470252991e-02
4.261999607086181641e+00 3.142698109149932861e-02
5.181999206542968750e+00 3.699217736721038818e-02
6.087999820709228516e+00 4.259010776877403259e-02
7.585999011993408203e+00 5.002127960324287415e-02
9.261999130249023438e+00 5.823812633752822876e-02
1.059800052642822266e+01 6.449078768491744995e-02
1.088800048828125000e+01 6.707696616649627686e-02
1.082799911499023438e+01 6.851736456155776978e-02
1.017800045013427734e+01 6.985956430435180664e-02
8.945999145507812500e+00 6.773169338703155518e-02
8.069998741149902344e+00 6.858284026384353638e-02
8.118000030517578125e+00 7.179101556539535522e-02
8.310000419616699219e+00 7.457360625267028809e-02
8.191999435424804688e+00 7.283857464790344238e-02
5.640000104904174805e-01 9.166203439235687256e-03
2.093999862670898438e+00 3.420957922935485840e-02
2.682000160217285156e+00 4.242642596364021301e-02
2.849999904632568359e+00 4.337578266859054565e-02
2.861999988555908203e+00 4.147706925868988037e-02
2.687999725341796875e+00 3.614103049039840698e-02
2.345999717712402344e+00 2.870985679328441620e-02
2.273999691009521484e+00 2.645104378461837769e-02
2.407999753952026367e+00 2.766229212284088135e-02
2.875999927520751953e+00 3.290012106299400330e-02
3.491999626159667969e+00 3.997119143605232239e-02
4.105999469757080078e+00 4.586375132203102112e-02
4.255999565124511719e+00 4.900645092129707336e-02
4.165999412536621094e+00 4.939928650856018066e-02
3.777999877929687500e+00 4.799162223935127258e-02
2.980000019073486328e+00 4.180443286895751953e-02
2.273999929428100586e+00 3.483157232403755188e-02
1.977999806404113770e+00 3.136150911450386047e-02
1.901999950408935547e+00 3.044488839805126190e-02
1.905999898910522461e+00 3.070678003132343292e-02
1.271999835968017578e+00 2.082037553191184998e-02
1.439999938011169434e+00 2.294824458658695221e-02
1.825999855995178223e+00 2.648377977311611176e-02
2.329999685287475586e+00 3.123056329786777496e-02
2.960000038146972656e+00 3.771238029003143311e-02
3.683999776840209961e+00 4.373588413000106812e-02
4.111999988555908203e+00 4.599469900131225586e-02
4.449999809265136719e+00 4.566733166575431824e-02
4.757999897003173828e+00 4.583101719617843628e-02
5.552000045776367188e+00 5.057780072093009949e-02
6.737999916076660156e+00 5.781255289912223816e-02
7.831999301910400391e+00 6.422889232635498047e-02
8.262000083923339844e+00 6.619308143854141235e-02
8.481999397277832031e+00 6.835368275642395020e-02
8.185999870300292969e+00 7.005598396062850952e-02
7.437999725341796875e+00 6.976135075092315674e-02
6.626000404357910156e+00 6.841915845870971680e-02
6.396000385284423828e+00 7.077617943286895752e-02
6.289999961853027344e+00 7.228206098079681396e-02
6.122000217437744141e+00 7.084165513515472412e-02
9.159999489784240723e-01 1.469866093248128891e-02
1.146000027656555176e+00 1.790683157742023468e-02
1.452000141143798828e+00 2.098405733704566956e-02
1.624000072479248047e+00 2.154057659208774567e-02
1.709999918937683105e+00 1.987101882696151733e-02
1.893999934196472168e+00 1.974007301032543182e-02
2.145999670028686523e+00 2.114773914217948914e-02
2.375999927520751953e+00 2.343929000198841095e-02
2.453999996185302734e+00 2.451959252357482910e-02
2.837999820709228516e+00 2.906995825469493866e-02
3.484000205993652344e+00 3.260549530386924744e-02
4.159999370574951172e+00 3.414410725235939026e-02
4.203999996185302734e+00 3.466789051890373230e-02
3.855999946594238281e+00 3.348937630653381348e-02
2.971999645233154297e+00 2.867712080478668213e-02
2.006000280380249023e+00 2.291550859808921814e-02
1.200000047683715820e+00 1.659737527370452881e-02
8.179999589920043945e-01 1.273447461426258087e-02
6.699999570846557617e-01 1.073755230754613876e-02
5.780000090599060059e-01 9.297149255871772766e-03
1.786000013351440430e+00 2.910269424319267273e-02
2.688000202178955078e+00 4.304841905832290649e-02
3.527999877929687500e+00 5.368776246905326843e-02
3.799999952316284180e+00 5.516090244054794312e-02
3.667999744415283203e+00 5.237830430269241333e-02
3.230000019073486328e+00 4.808982834219932556e-02
2.905999660491943359e+00 4.563459753990173340e-02
2.740000009536743164e+00 4.353946447372436523e-02
2.572000026702880859e+00 4.029855877161026001e-02
2.779999971389770508e+00 4.259010776877403259e-02
3.161999702453613281e+00 4.720594733953475952e-02
3.683999538421630859e+00 5.316397920250892639e-02
3.987999677658081055e+00 5.545552819967269897e-02
4.205999851226806641e+00 5.611025914549827576e-02
4.311999797821044922e+00 5.558647587895393372e-02
4.167999744415283203e+00 5.090516433119773865e-02
3.988000154495239258e+00 4.720594733953475952e-02
4.089999675750732422e+00 4.720594733953475952e-02
4.234000205993652344e+00 5.002127960324287415e-02
4.242000102996826172e+00 5.218188464641571045e-02
3.480000197887420654e-01 5.630667787045240402e-03
1.969999909400939941e+00 3.217992186546325684e-02
2.315999746322631836e+00 3.731954097747802734e-02
2.242000102996826172e+00 3.564998134970664978e-02
2.059999942779541016e+00 3.309654071927070618e-02
1.661999940872192383e+00 2.677840739488601685e-02
1.362000107765197754e+00 2.199888788163661957e-02
1.241999983787536621e+00 1.990375481545925140e-02
1.435999870300292969e+00 2.298098057508468628e-02
1.719999790191650391e+00 2.723671868443489075e-02
1.927999854087829590e+00 3.037941642105579376e-02
2.176000118255615234e+00 3.378400579094886780e-02
2.399999856948852539e+00 3.637018427252769470e-02
2.710000038146972656e+00 3.980750963091850281e-02
3.000000000000000000e+00 4.340852051973342896e-02
3.286000013351440430e+00 4.740236327052116394e-02
3.802000284194946289e+00 5.571741983294487000e-02
4.288000583648681641e+00 6.390152871608734131e-02
4.350000381469726562e+00 6.645496934652328491e-02
4.075999736785888672e+00 6.337774544954299927e-02
1.719999909400939941e+00 2.815333753824234009e-02
2.208000183105468750e+00 3.614103049039840698e-02
2.634000301361083984e+00 4.291747137904167175e-02
2.688000202178955078e+00 4.370314627885818481e-02
2.444000005722045898e+00 3.987298160791397095e-02
2.098000049591064453e+00 3.420957922935485840e-02
1.924000144004821777e+00 3.142698109149932861e-02
1.932000041007995605e+00 3.159066289663314819e-02
2.006000280380249023e+00 3.280191123485565186e-02
2.141999959945678711e+00 3.502799198031425476e-02
2.271999835968017578e+00 3.715585917234420776e-02
2.243999958038330078e+00 3.669754788279533386e-02
2.267999887466430664e+00 3.709038719534873962e-02
2.162000179290771484e+00 3.538808971643447876e-02
1.990000009536743164e+00 3.257275745272636414e-02
1.733999848365783691e+00 2.838249318301677704e-02
1.517999887466430664e+00 2.484695799648761749e-02
1.443999886512756348e+00 2.363570965826511383e-02
1.519999861717224121e+00 2.487969398498535156e-02
1.491999745368957520e+00 2.438864670693874359e-02
1.064000010490417480e+00 1.731757633388042450e-02
1.226000070571899414e+00 1.964186318218708038e-02
1.669999957084655762e+00 2.494516782462596893e-02
1.853999853134155273e+00 2.635283395648002625e-02
1.867999792098999023e+00 2.481422200798988342e-02
1.913999915122985840e+00 2.281729876995086670e-02
1.945999979972839355e+00 2.134415879845619202e-02
2.105999946594238281e+00 2.242446132004261017e-02
2.271999835968017578e+00 2.429043874144554138e-02
2.717999935150146484e+00 2.864438481628894806e-02
3.236000061035156250e+00 3.358758613467216492e-02
3.773999452590942383e+00 3.853078931570053101e-02
3.698000431060791016e+00 3.758143261075019836e-02
3.437999725341796875e+00 3.568271920084953308e-02
2.794000148773193359e+00 3.018299676477909088e-02
1.853999853134155273e+00 2.219530567526817322e-02
1.088000059127807617e+00 1.453497912734746933e-02
7.179999947547912598e-01 1.063934247940778732e-02
5.460000634193420410e-01 8.838838897645473480e-03
4.660000205039978027e-01 7.627590559422969818e-03
5.720000267028808594e-01 9.362622164189815521e-03
9.380000829696655273e-01 1.532065402716398239e-02
1.180000066757202148e+00 1.849608868360519409e-02
1.420000076293945312e+00 2.219530567526817322e-02
1.593999862670898438e+00 2.396307326853275299e-02
1.769999980926513672e+00 2.514158561825752258e-02
2.074000120162963867e+00 2.825154736638069153e-02
2.643999814987182617e+00 3.456968069076538086e-02
3.214000225067138672e+00 3.977477550506591797e-02
3.939999580383300781e+00 4.681310802698135376e-02
4.529999732971191406e+00 5.352407693862915039e-02
5.031999588012695312e+00 5.931842699646949768e-02
5.265999794006347656e+00 6.180639937520027161e-02
5.517999649047851562e+00 6.393426656723022461e-02
5.525999546051025391e+00 6.295217573642730713e-02
5.504000186920166016e+00 6.108619645237922668e-02
5.793999671936035156e+00 6.344322115182876587e-02
6.235999584197998047e+00 6.796085089445114136e-02
6.319999694824218750e+00 6.900841742753982544e-02
6.098000526428222656e+00 6.668412685394287109e-02
7.540000081062316895e-01 1.227616518735885620e-02
1.100000023841857910e+00 1.790683157742023468e-02
1.220000028610229492e+00 1.960912719368934631e-02
1.216000080108642578e+00 1.905260793864727020e-02
1.218000054359436035e+00 1.820146106183528900e-02
1.439999938011169434e+00 2.039480209350585938e-02
1.893999934196472168e+00 2.514158561825752258e-02
2.565999746322631836e+00 3.221265599131584167e-02
3.186000108718872070e+00 3.754869475960731506e-02
4.031999588012695312e+00 4.357220232486724854e-02
4.867999553680419922e+00 5.021769925951957703e-02
5.651999473571777344e+00 5.712508782744407654e-02
6.099999427795410156e+00 6.059515103697776794e-02
6.435999393463134766e+00 6.380332261323928833e-02
6.644000053405761719e+00 6.508003920316696167e-02
6.771999835968017578e+00 6.517825275659561157e-02
7.079999923706054688e+00 6.805905699729919434e-02
7.631999969482421875e+00 7.499918341636657715e-02
7.924000263214111328e+00 7.876387238502502441e-02
7.985999584197998047e+00 7.892755419015884399e-02
9.499999880790710449e-01 1.551707275211811066e-02
1.235999941825866699e+00 2.006743662059307098e-02
1.417999982833862305e+00 2.294824458658695221e-02
1.346000075340270996e+00 2.183520607650279999e-02
1.264000058174133301e+00 2.052574791014194489e-02
1.367999792098999023e+00 2.229351550340652466e-02
1.500000000000000000e+00 2.402854710817337036e-02
1.666000008583068848e+00 2.635283395648002625e-02
1.878000020980834961e+00 2.936458587646484375e-02
2.305999994277954102e+00 3.522440791130065918e-02
2.915999889373779297e+00 4.399777576327323914e-02
3.523999929428100586e+00 5.218188464641571045e-02
3.839999198913574219e+00 5.466985329985618591e-02
4.049999713897705078e+00 5.578289180994033813e-02
3.929999828338623047e+00 5.231283232569694519e-02
3.653999805450439453e+00 4.700952768325805664e-02
3.389999866485595703e+00 4.285199940204620361e-02
3.266000032424926758e+00 4.245916381478309631e-02
3.325999975204467773e+00 4.455429315567016602e-02
3.379999876022338867e+00 4.733689129352569580e-02
6.220000386238098145e-01 1.014829613268375397e-02
8.380000591278076172e-01 1.365109533071517944e-02
1.194000005722045898e+00 1.924902573227882385e-02
1.442000031471252441e+00 2.340655401349067688e-02
1.516000032424926758e+00 2.468327619135379791e-02
1.511999964714050293e+00 2.458506636321544647e-02
1.731999754905700684e+00 2.812060154974460602e-02
2.068000078201293945e+00 3.358758613467216492e-02
2.323999643325805664e+00 3.764690458774566650e-02
2.746000051498413086e+00 4.461976885795593262e-02
3.111999750137329102e+00 5.054506286978721619e-02
3.446000099182128906e+00 5.601204931735992432e-02
3.404000520706176758e+00 5.539005622267723083e-02
3.299999952316284180e+00 5.368776246905326843e-02
3.095999717712402344e+00 5.051232501864433289e-02
2.736000061035156250e+00 4.461976885795593262e-02
2.503999948501586914e+00 4.085507616400718689e-02
2.509999752044677734e+00 4.098602384328842163e-02
2.444000244140625000e+00 3.990571945905685425e-02
2.260000228881835938e+00 3.689396753907203674e-02
1.756000161170959473e+00 2.861164882779121399e-02
1.588000178337097168e+00 2.543621324002742767e-02
1.458000183105468750e+00 2.124594897031784058e-02
1.516000032424926758e+00 2.078763954341411591e-02
1.753999948501586914e+00 2.258814312517642975e-02
2.061999797821044922e+00 2.474874816834926605e-02
2.246000051498413086e+00 2.592726051807403564e-02
2.325999975204467773e+00 2.576357871294021606e-02
2.315999746322631836e+00 2.412675507366657257e-02
2.613999843597412109e+00 2.618915215134620667e-02
3.145999670028686523e+00 3.070678003132343292e-02
3.579999923706054688e+00 3.407863527536392212e-02
3.497999906539916992e+00 3.355485200881958008e-02
3.199999809265136719e+00 3.087046183645725250e-02
2.557999849319458008e+00 2.576357871294021606e-02
1.613999843597412109e+00 1.771041378378868103e-02
8.360000252723693848e-01 1.047566067427396774e-02
5.000000000000000000e-01 7.136543747037649155e-03
4.460000097751617432e-01 6.547288037836551666e-03
4.820000231266021729e-01 6.776443216949701309e-03
7.700000405311584473e-01 1.250531990081071854e-02
2.237999916076660156e+00 3.103414550423622131e-02
3.237999916076660156e+00 4.036403074860572815e-02
3.444000244140625000e+00 4.029855877161026001e-02
3.237999916076660156e+00 3.607555478811264038e-02
2.571999788284301758e+00 2.893901243805885315e-02
1.967999815940856934e+00 2.248993329703807831e-02
1.963999867439270020e+00 2.140963077545166016e-02
2.135999917984008789e+00 2.327560819685459137e-02
2.431999683380126953e+00 2.625462412834167480e-02
2.901999473571777344e+00 3.073951601982116699e-02
3.297999858856201172e+00 3.283464908599853516e-02
3.210000276565551758e+00 3.159066289663314819e-02
2.941999673843383789e+00 2.923364005982875824e-02
2.365999698638916016e+00 2.451959252357482910e-02
1.517999887466430664e+00 1.682652905583381653e-02
7.220000028610229492e-01 9.264412336051464081e-03
3.979999721050262451e-01 5.728877149522304535e-03
2.939999997615814209e-01 4.648574627935886383e-03
2.739999890327453613e-01 4.321210086345672607e-03
1.031999945640563965e+00 1.663011126220226288e-02
8.899999856948852539e-01 1.384751405566930771e-02
1.055999994277954102e+00 1.600811816751956940e-02
1.164000034332275391e+00 1.695747487246990204e-02
1.416000008583068848e+00 1.882345229387283325e-02
1.673999905586242676e+00 1.974007301032543182e-02
1.979999899864196777e+00 2.029659226536750793e-02
2.619999885559082031e+00 2.321013621985912323e-02
3.315999984741210938e+00 2.632009796798229218e-02
4.147999763488769531e+00 3.001931495964527130e-02
4.991999626159667969e+00 3.348937630653381348e-02
5.851999282836914062e+00 3.715585917234420776e-02
6.577999114990234375e+00 4.167348891496658325e-02
7.236000061035156250e+00 4.694405570626258850e-02
7.878000259399414062e+00 5.152715742588043213e-02
8.647998809814453125e+00 5.931842699646949768e-02
9.857999801635742188e+00 6.940124928951263428e-02
1.088800048828125000e+01 7.699610292911529541e-02
1.130199909210205078e+01 8.210299164056777954e-02
1.113999938964843750e+01 8.210299164056777954e-02
5.659999847412109375e-01 9.231676347553730011e-03
1.054000020027160645e+00 1.715389452874660492e-02
1.488000154495239258e+00 2.402854710817337036e-02
1.714000105857849121e+00 2.749860845506191254e-02
1.606000065803527832e+00 2.573084086179733276e-02
1.490000009536743164e+00 2.376665547490119934e-02
1.577999830245971680e+00 2.491242997348308563e-02
1.786000013351440430e+00 2.805512957274913788e-02
2.015999794006347656e+00 3.149245306849479675e-02
2.470000028610229492e+00 3.875994309782981873e-02
2.982000112533569336e+00 4.681310802698135376e-02
3.493999481201171875e+00 5.329492315649986267e-02
3.750000000000000000e+00 5.516090244054794312e-02
3.794000148773193359e+00 5.378596857190132141e-02
3.703999757766723633e+00 5.100337415933609009e-02
3.443999767303466797e+00 4.668216407299041748e-02
3.133999824523925781e+00 4.239368811249732971e-02
3.216000080108642578e+00 4.432513937354087830e-02
3.234000205993652344e+00 4.694405570626258850e-02
3.139999628067016602e+00 4.681310802698135376e-02
8.419999480247497559e-01 1.371656823903322220e-02
1.083999991416931152e+00 1.767767779529094696e-02
1.146000027656555176e+00 1.869250647723674774e-02
1.018000006675720215e+00 1.653190143406391144e-02
8.339999914169311523e-01 1.352014951407909393e-02
6.760000586509704590e-01 1.096670702099800110e-02
6.060000061988830566e-01 9.853668510913848877e-03
4.819999933242797852e-01 7.824009284377098083e-03
4.040000140666961670e-01 6.612760946154594421e-03
3.780000209808349609e-01 6.154450587928295135e-03
3.639999926090240479e-01 5.925295408815145493e-03
3.320000469684600830e-01 5.401512607932090759e-03
3.240000009536743164e-01 5.270566791296005249e-03
3.140000104904174805e-01 5.106884520500898361e-03
2.760000228881835938e-01 4.484892357140779495e-03
2.299999892711639404e-01 3.731954144313931465e-03
1.920000016689300537e-01 3.109961748123168945e-03
1.659999936819076538e-01 2.684388076886534691e-03
1.219999939203262329e-01 1.964186318218708038e-03
9.799999743700027466e-02 1.571349101141095161e-03
5.320000052452087402e-01 8.675156161189079285e-03
8.519999980926513672e-01 1.381477713584899902e-02
1.236000061035156250e+00 1.924902573227882385e-02
1.555999875068664551e+00 2.278456278145313263e-02
1.982000112533569336e+00 2.762955427169799805e-02
2.546000242233276367e+00 3.348937630653381348e-02
3.069999933242797852e+00 3.859626129269599915e-02
3.513999938964843750e+00 4.206632450222969055e-02
4.064000129699707031e+00 4.658395424485206604e-02
4.664000034332275391e+00 5.175631120800971985e-02
5.456000328063964844e+00 5.761613324284553528e-02
6.183999538421630859e+00 6.151176989078521729e-02
6.305999755859375000e+00 6.115166842937469482e-02
6.323999881744384766e+00 6.154450774192810059e-02
6.077999591827392578e+00 6.010410189628601074e-02
5.739999771118164062e+00 5.604478344321250916e-02
5.745999813079833984e+00 5.463711917400360107e-02
6.033999919891357422e+00 5.669951438903808594e-02
6.136000156402587891e+00 5.787802487611770630e-02
5.892000675201416016e+00 5.588110163807868958e-02
6.380000710487365723e-01 1.041018776595592499e-02
8.840000033378601074e-01 1.410940568894147873e-02
1.304000020027160645e+00 1.895439811050891876e-02
1.457999944686889648e+00 1.974007301032543182e-02
1.644000053405761719e+00 2.065669372677803040e-02
1.825999855995178223e+00 2.118047699332237244e-02
2.197999954223632812e+00 2.543621324002742767e-02
2.641999483108520508e+00 3.191803023219108582e-02
2.973999500274658203e+00 3.659933805465698242e-02
3.647999763488769531e+00 4.403050988912582397e-02
4.375999450683593750e+00 5.205094069242477417e-02
5.081999301910400391e+00 5.679772421717643738e-02
5.267999649047851562e+00 5.751792341470718384e-02
5.242000102996826172e+00 5.830359831452369690e-02
4.743999958038330078e+00 5.506269261240959167e-02
4.101999759674072266e+00 5.146168172359466553e-02
3.675999879837036133e+00 4.953023418784141541e-02
3.645999670028686523e+00 5.254198610782623291e-02
3.433999776840209961e+00 5.270566791296005249e-02
3.285999774932861328e+00 5.090516433119773865e-02
1.787999868392944336e+00 2.877533063292503357e-02
2.493999958038330078e+00 3.980750963091850281e-02
2.863999843597412109e+00 4.412871971726417542e-02
3.125999927520751953e+00 4.691131785511970520e-02
3.161999940872192383e+00 4.566733166575431824e-02
2.901999711990356445e+00 3.912004455924034119e-02
2.553999900817871094e+00 3.227812796831130981e-02
2.423999786376953125e+00 2.867712080478668213e-02
2.499999761581420898e+00 2.923364005982875824e-02
2.795999765396118164e+00 3.208171203732490540e-02
3.177999734878540039e+00 3.509346395730972290e-02
3.451999664306640625e+00 3.522440791130065918e-02
3.252000093460083008e+00 3.276917710900306702e-02
2.875999927520751953e+00 2.936458587646484375e-02
2.175999641418457031e+00 2.350476384162902832e-02
1.272000074386596680e+00 1.554980874061584473e-02
6.520000100135803223e-01 8.511474356055259705e-03
3.179999887943267822e-01 4.583101719617843628e-03
1.980000138282775879e-01 3.109961748123168945e-03
1.419999897480010986e-01 2.193341497331857681e-03
1.392000079154968262e+00 2.265361696481704712e-02
1.402000069618225098e+00 2.268635295331478119e-02
1.346000075340270996e+00 2.160605043172836304e-02
1.396000027656555176e+00 2.242446132004261017e-02
1.310000181198120117e+00 2.108226716518402100e-02
1.284000039100646973e+00 2.078763954341411591e-02
1.401999950408935547e+00 2.278456278145313263e-02
1.607999801635742188e+00 2.612367831170558929e-02
1.813999891281127930e+00 2.943005971610546112e-02
2.035999774932861328e+00 3.303106874227523804e-02
2.206000089645385742e+00 3.574819117784500122e-02
2.375999927520751953e+00 3.856352716684341431e-02
2.552000045776367188e+00 4.131338745355606079e-02
2.824000120162963867e+00 4.579827934503555298e-02
3.150000333786010742e+00 5.103610828518867493e-02
3.556000709533691406e+00 5.738697946071624756e-02
4.154000282287597656e+00 6.684780865907669067e-02
4.707999706268310547e+00 7.578485459089279175e-02
4.742000102996826172e+00 7.735620439052581787e-02
4.547999858856201172e+00 7.440992444753646851e-02
4.280000329017639160e-01 6.776443216949701309e-03
7.799999713897705078e-01 1.139228139072656631e-02
1.175999999046325684e+00 1.554980874061584473e-02
1.529999971389770508e+00 1.915081776678562164e-02
1.772000074386596680e+00 2.131142280995845795e-02
2.055999755859375000e+00 2.291550859808921814e-02
2.339999914169311523e+00 2.523979544639587402e-02
2.702000141143798828e+00 2.877533063292503357e-02
3.082000017166137695e+00 3.296559303998947144e-02
3.887999773025512695e+00 4.052771255373954773e-02
4.717998981475830078e+00 4.808982834219932556e-02
5.527999877929687500e+00 5.522637441754341125e-02
5.847999572753906250e+00 5.676498636603355408e-02
5.961999416351318359e+00 5.735424160957336426e-02
5.789999961853027344e+00 5.627394095063209534e-02
5.231999874114990234e+00 5.110158398747444153e-02
4.717999935150146484e+00 4.714047163724899292e-02
4.575999736785888672e+00 4.694405570626258850e-02
4.785999774932861328e+00 5.182178318500518799e-02
4.917999744415283203e+00 5.542279407382011414e-02
